sale_date,domain,quantity
2022-01-11,Clothing,38
2022-01-11,Groceries,136
2022-01-11,Clothing,54
2022-01-11,Clothing,410
2022-01-11,Toys,168
2022-01-11,Furniture,48
2022-01-11,Furniture,112
2022-01-11,Electronics,149
2022-01-11,Toys,249
2022-01-11,Furniture,213
2022-01-11,Furniture,29
2022-01-11,Groceries,53
2022-01-11,Electronics,6
2022-01-11,Furniture,418
2022-01-11,Clothing,326
2022-01-11,Clothing,172
2022-01-11,Clothing,314
2022-01-11,Toys,48
2022-01-11,Toys,379
2022-01-11,Electronics,241
2022-01-11,Furniture,144
2022-01-11,Toys,58
2022-01-11,Toys,277
2022-01-11,Electronics,22
2022-01-11,Clothing,274
2022-01-11,Toys,110
2022-01-11,Electronics,333
2022-01-11,Clothing,6
2022-01-11,Furniture,201
2022-01-11,Furniture,108
2022-01-11,Groceries,94
2022-01-11,Furniture,28
2022-01-11,Toys,70
2022-01-11,Toys,317
2022-01-11,Furniture,188
2022-01-11,Furniture,16
2022-01-11,Clothing,107
2022-01-11,Toys,168
2022-01-11,Electronics,309
2022-01-11,Electronics,3
2022-01-11,Clothing,6
2022-01-11,Clothing,58
2022-01-11,Clothing,22
2022-01-11,Clothing,320
2022-01-11,Furniture,221
2022-01-11,Electronics,109
2022-01-11,Electronics,45
2022-01-11,Electronics,23
2022-01-11,Clothing,136
2022-01-11,Toys,89
2022-01-11,Furniture,81
2022-01-11,Clothing,116
2022-01-11,Electronics,43
2022-01-11,Clothing,233
2022-01-11,Clothing,386
2022-01-11,Clothing,37
2022-01-11,Clothing,206
2022-01-11,Groceries,37
2022-01-11,Groceries,201
2022-01-11,Groceries,175
2022-01-11,Furniture,186
2022-01-11,Furniture,94
2022-01-11,Clothing,139
2022-01-11,Toys,25
2022-01-11,Toys,405
2022-01-11,Furniture,356
2022-01-11,Clothing,204
2022-01-11,Groceries,331
2022-01-11,Groceries,52
2022-01-11,Furniture,175
2022-01-11,Clothing,29
2022-01-11,Toys,82
2022-01-11,Clothing,71
2022-01-11,Electronics,50
2022-01-11,Electronics,210
2022-01-11,Clothing,19
2022-01-11,Furniture,117
2022-01-11,Groceries,89
2022-01-11,Electronics,178
2022-01-11,Groceries,159
2022-01-11,Electronics,230
2022-01-11,Toys,6
2022-01-11,Clothing,148
2022-01-11,Clothing,224
2022-01-11,Clothing,59
2022-01-11,Groceries,155
2022-01-12,Clothing,0
2022-01-12,Toys,152
2022-01-12,Electronics,176
2022-01-12,Furniture,13
2022-01-12,Electronics,241
2022-01-12,Clothing,164
2022-01-12,Toys,63
2022-01-12,Toys,104
2022-01-12,Electronics,33
2022-01-12,Groceries,69
2022-01-12,Toys,3
2022-01-12,Toys,91
2022-01-12,Clothing,146
2022-01-12,Groceries,106
2022-01-12,Electronics,297
2022-01-12,Furniture,31
2022-01-12,Groceries,18
2022-01-12,Electronics,296
2022-01-12,Furniture,444
2022-01-12,Furniture,153
2022-01-12,Toys,314
2022-01-12,Toys,21
2022-01-12,Furniture,327
2022-01-12,Furniture,38
2022-01-12,Clothing,52
2022-01-12,Furniture,6
2022-01-12,Clothing,3
2022-01-12,Clothing,105
2022-01-12,Electronics,37
2022-01-12,Groceries,23
2022-01-12,Groceries,62
2022-01-12,Electronics,19
2022-01-12,Electronics,58
2022-01-12,Clothing,33
2022-01-12,Clothing,159
2022-01-12,Clothing,14
2022-01-12,Electronics,138
2022-01-12,Clothing,46
2022-01-12,Furniture,37
2022-01-12,Electronics,227
2022-01-12,Furniture,219
2022-01-12,Toys,168
2022-01-12,Electronics,113
2022-01-12,Furniture,21
2022-01-12,Electronics,64
2022-01-12,Electronics,99
2022-01-12,Groceries,204
2022-01-12,Clothing,8
2022-01-12,Furniture,7
2022-01-12,Groceries,75
2022-01-12,Clothing,60
2022-01-12,Electronics,162
2022-01-12,Electronics,95
2022-01-12,Groceries,104
2022-01-12,Clothing,89
2022-01-12,Furniture,114
2022-01-12,Clothing,10
2022-01-12,Groceries,127
2022-01-12,Toys,194
2022-01-12,Electronics,151
2022-01-12,Toys,39
2022-01-12,Toys,63
2022-01-12,Clothing,4
2022-01-12,Electronics,82
2022-01-12,Clothing,286
2022-01-12,Groceries,29
2022-01-12,Groceries,141
2022-01-12,Clothing,119
2022-01-12,Electronics,309
2022-01-12,Furniture,200
2022-01-12,Toys,190
2022-01-12,Groceries,104
2022-01-12,Clothing,145
2022-01-12,Furniture,31
2022-01-12,Groceries,14
2022-01-12,Furniture,95
2022-01-12,Electronics,167
2022-01-12,Furniture,86
2022-01-12,Electronics,205
2022-01-12,Toys,6
2022-01-12,Toys,448
2022-01-12,Electronics,67
2022-01-12,Furniture,29
2022-01-12,Electronics,129
2022-01-12,Clothing,32
2022-01-12,Groceries,345
2022-01-12,Furniture,39
2022-01-12,Electronics,116
2022-01-12,Groceries,96
2022-01-12,Furniture,328
2022-01-12,Toys,170
2022-01-12,Toys,78
2022-01-12,Groceries,136
2022-01-12,Clothing,132
2022-01-12,Clothing,18
2022-01-12,Electronics,40
2022-01-12,Toys,86
2022-01-12,Toys,18
2022-01-12,Electronics,197
2022-01-12,Clothing,400
2022-01-13,Groceries,122
2022-01-13,Electronics,245
2022-01-13,Toys,135
2022-01-13,Toys,254
2022-01-13,Electronics,247
2022-01-13,Groceries,1
2022-01-13,Groceries,310
2022-01-13,Electronics,149
2022-01-13,Clothing,26
2022-01-13,Toys,70
2022-01-13,Toys,25
2022-01-13,Toys,19
2022-01-13,Furniture,9
2022-01-13,Toys,80
2022-01-13,Toys,58
2022-01-13,Furniture,55
2022-01-13,Furniture,52
2022-01-13,Toys,198
2022-01-13,Furniture,196
2022-01-13,Toys,152
2022-01-13,Furniture,317
2022-01-13,Toys,54
2022-01-13,Toys,24
2022-01-13,Furniture,80
2022-01-13,Toys,98
2022-01-13,Electronics,158
2022-01-13,Furniture,24
2022-01-13,Groceries,37
2022-01-13,Electronics,335
2022-01-13,Furniture,111
2022-01-13,Electronics,175
2022-01-13,Toys,217
2022-01-13,Toys,229
2022-01-13,Toys,225
2022-01-13,Electronics,62
2022-01-13,Furniture,283
2022-01-13,Groceries,334
2022-01-13,Furniture,79
2022-01-13,Electronics,12
2022-01-13,Groceries,247
2022-01-13,Toys,17
2022-01-13,Groceries,2
2022-01-13,Electronics,15
2022-01-13,Toys,1
2022-01-13,Electronics,182
2022-01-13,Toys,54
2022-01-13,Toys,63
2022-01-13,Groceries,133
2022-01-13,Electronics,71
2022-01-13,Furniture,247
2022-01-13,Toys,53
2022-01-13,Furniture,319
2022-01-13,Clothing,57
2022-01-13,Electronics,42
2022-01-13,Furniture,131
2022-01-13,Groceries,58
2022-01-13,Furniture,127
2022-01-13,Groceries,27
2022-01-13,Furniture,21
2022-01-13,Groceries,171
2022-01-13,Toys,103
2022-01-13,Electronics,5
2022-01-13,Groceries,352
2022-01-13,Groceries,54
2022-01-13,Toys,159
2022-01-13,Clothing,41
2022-01-13,Toys,32
2022-01-13,Toys,166
2022-01-13,Furniture,80
2022-01-13,Toys,189
2022-01-13,Groceries,247
2022-01-13,Groceries,71
2022-01-13,Electronics,127
2022-01-13,Clothing,416
2022-01-13,Groceries,78
2022-01-13,Furniture,221
2022-01-13,Electronics,13
2022-01-13,Furniture,251
2022-01-13,Furniture,114
2022-01-13,Groceries,6
2022-01-13,Furniture,63
2022-01-13,Clothing,123
2022-01-13,Toys,73
2022-01-13,Electronics,172
2022-01-13,Electronics,191
2022-01-13,Furniture,172
2022-01-13,Toys,265
2022-01-13,Furniture,129
2022-01-13,Furniture,251
2022-01-13,Furniture,15
2022-01-13,Groceries,51
2022-01-13,Electronics,236
2022-01-13,Toys,3
2022-01-13,Furniture,9
2022-01-13,Furniture,374
2022-01-13,Clothing,85
2022-01-13,Toys,6
2022-01-13,Furniture,49
2022-01-13,Clothing,403
2022-01-13,Toys,2
2022-01-14,Groceries,110
2022-01-14,Toys,126
2022-01-14,Toys,38
2022-01-14,Toys,177
2022-01-14,Clothing,160
2022-01-14,Toys,61
2022-01-14,Toys,236
2022-01-14,Toys,32
2022-01-14,Toys,144
2022-01-14,Electronics,65
2022-01-14,Groceries,45
2022-01-14,Toys,43
2022-01-14,Electronics,413
2022-01-14,Toys,117
2022-01-14,Clothing,14
2022-01-14,Toys,94
2022-01-14,Groceries,129
2022-01-14,Clothing,216
2022-01-14,Groceries,163
2022-01-14,Clothing,48
2022-01-14,Toys,70
2022-01-14,Groceries,227
2022-01-14,Groceries,199
2022-01-14,Groceries,195
2022-01-14,Electronics,86
2022-01-14,Electronics,36
2022-01-14,Groceries,41
2022-01-14,Furniture,136
2022-01-14,Electronics,326
2022-01-14,Clothing,25
2022-01-14,Electronics,56
2022-01-14,Groceries,76
2022-01-14,Groceries,53
2022-01-14,Toys,50
2022-01-14,Groceries,96
2022-01-14,Furniture,144
2022-01-14,Clothing,23
2022-01-14,Toys,95
2022-01-14,Electronics,208
2022-01-14,Groceries,76
2022-01-14,Furniture,22
2022-01-14,Toys,51
2022-01-14,Electronics,182
2022-01-14,Toys,86
2022-01-14,Electronics,36
2022-01-14,Electronics,25
2022-01-14,Groceries,63
2022-01-14,Clothing,35
2022-01-14,Groceries,224
2022-01-14,Electronics,12
2022-01-14,Electronics,29
2022-01-14,Clothing,123
2022-01-14,Groceries,304
2022-01-14,Toys,137
2022-01-14,Clothing,60
2022-01-14,Groceries,210
2022-01-14,Toys,117
2022-01-14,Clothing,18
2022-01-14,Toys,388
2022-01-14,Toys,188
2022-01-14,Groceries,39
2022-01-14,Toys,324
2022-01-14,Toys,85
2022-01-14,Groceries,91
2022-01-14,Electronics,283
2022-01-14,Electronics,31
2022-01-14,Groceries,41
2022-01-14,Groceries,294
2022-01-14,Toys,255
2022-01-14,Electronics,249
2022-01-14,Electronics,383
2022-01-14,Furniture,101
2022-01-14,Groceries,77
2022-01-14,Electronics,291
2022-01-14,Toys,256
2022-01-14,Groceries,81
2022-01-14,Electronics,68
2022-01-14,Furniture,155
2022-01-14,Electronics,165
2022-01-14,Clothing,328
2022-01-14,Furniture,76
2022-01-14,Furniture,40
2022-01-14,Groceries,63
2022-01-14,Furniture,188
2022-01-14,Electronics,71
2022-01-14,Toys,126
2022-01-14,Groceries,144
2022-01-14,Groceries,84
2022-01-14,Electronics,198
2022-01-14,Groceries,58
2022-01-14,Toys,239
2022-01-14,Groceries,56
2022-01-14,Groceries,0
2022-01-14,Clothing,21
2022-01-14,Groceries,80
2022-01-14,Electronics,292
2022-01-14,Clothing,348
2022-01-14,Furniture,274
2022-01-14,Groceries,222
2022-01-14,Furniture,20
2022-01-15,Furniture,130
2022-01-15,Groceries,31
2022-01-15,Electronics,145
2022-01-15,Groceries,176
2022-01-15,Electronics,176
2022-01-15,Furniture,90
2022-01-15,Clothing,92
2022-01-15,Furniture,169
2022-01-15,Clothing,82
2022-01-15,Furniture,381
2022-01-15,Clothing,19
2022-01-15,Clothing,100
2022-01-15,Groceries,4
2022-01-15,Clothing,16
2022-01-15,Toys,115
2022-01-15,Electronics,46
2022-01-15,Toys,8
2022-01-15,Clothing,29
2022-01-15,Electronics,215
2022-01-15,Clothing,116
2022-01-15,Furniture,402
2022-01-15,Furniture,55
2022-01-15,Groceries,105
2022-01-15,Clothing,55
2022-01-15,Clothing,162
2022-01-15,Toys,105
2022-01-15,Clothing,4
2022-01-15,Clothing,183
2022-01-15,Toys,275
2022-01-15,Furniture,82
2022-01-15,Furniture,115
2022-01-15,Furniture,151
2022-01-15,Furniture,69
2022-01-15,Toys,296
2022-01-15,Clothing,306
2022-01-15,Furniture,171
2022-01-15,Toys,303
2022-01-15,Clothing,110
2022-01-15,Furniture,98
2022-01-15,Clothing,212
2022-01-15,Furniture,105
2022-01-15,Toys,145
2022-01-15,Toys,296
2022-01-15,Electronics,118
2022-01-15,Groceries,28
2022-01-15,Clothing,270
2022-01-15,Furniture,55
2022-01-15,Groceries,383
2022-01-15,Toys,91
2022-01-15,Groceries,22
2022-01-15,Electronics,236
2022-01-15,Groceries,153
2022-01-15,Electronics,230
2022-01-15,Clothing,70
2022-01-15,Electronics,168
2022-01-15,Groceries,79
2022-01-15,Furniture,156
2022-01-15,Groceries,87
2022-01-15,Clothing,174
2022-01-15,Toys,289
2022-01-15,Clothing,59
2022-01-15,Clothing,1
2022-01-15,Electronics,116
2022-01-15,Toys,110
2022-01-15,Toys,141
2022-01-15,Toys,41
2022-01-15,Groceries,286
2022-01-15,Toys,139
2022-01-15,Groceries,70
2022-01-15,Toys,51
2022-01-15,Groceries,139
2022-01-15,Groceries,76
2022-01-15,Groceries,27
2022-01-15,Electronics,366
2022-01-15,Toys,204
2022-01-15,Furniture,86
2022-01-15,Groceries,113
2022-01-15,Groceries,11
2022-01-15,Clothing,141
2022-01-15,Electronics,53
2022-01-15,Electronics,317
2022-01-15,Toys,120
2022-01-15,Groceries,174
2022-01-15,Electronics,129
2022-01-15,Clothing,110
2022-01-15,Groceries,168
2022-01-15,Electronics,47
2022-01-15,Clothing,40
2022-01-15,Groceries,323
2022-01-15,Electronics,207
2022-01-15,Furniture,76
2022-01-15,Furniture,21
2022-01-15,Furniture,20
2022-01-15,Clothing,87
2022-01-15,Furniture,428
2022-01-15,Toys,262
2022-01-15,Toys,32
2022-01-15,Toys,62
2022-01-15,Toys,103
2022-01-15,Electronics,243
2022-01-16,Electronics,133
2022-01-16,Clothing,7
2022-01-16,Clothing,383
2022-01-16,Clothing,34
2022-01-16,Groceries,269
2022-01-16,Clothing,160
2022-01-16,Groceries,240
2022-01-16,Groceries,97
2022-01-16,Furniture,81
2022-01-16,Furniture,112
2022-01-16,Clothing,191
2022-01-16,Toys,154
2022-01-16,Groceries,79
2022-01-16,Electronics,116
2022-01-16,Toys,64
2022-01-16,Clothing,455
2022-01-16,Electronics,239
2022-01-16,Clothing,21
2022-01-16,Clothing,249
2022-01-16,Furniture,265
2022-01-16,Electronics,125
2022-01-16,Clothing,29
2022-01-16,Furniture,119
2022-01-16,Groceries,386
2022-01-16,Toys,114
2022-01-16,Electronics,64
2022-01-16,Toys,245
2022-01-16,Toys,190
2022-01-16,Groceries,54
2022-01-16,Electronics,144
2022-01-16,Groceries,92
2022-01-16,Furniture,135
2022-01-16,Clothing,126
2022-01-16,Groceries,4
2022-01-16,Electronics,203
2022-01-16,Groceries,351
2022-01-16,Furniture,482
2022-01-16,Clothing,132
2022-01-16,Groceries,345
2022-01-16,Toys,112
2022-01-16,Furniture,206
2022-01-16,Electronics,16
2022-01-16,Toys,100
2022-01-16,Clothing,45
2022-01-16,Electronics,382
2022-01-16,Electronics,39
2022-01-16,Clothing,106
2022-01-16,Furniture,56
2022-01-16,Groceries,73
2022-01-16,Clothing,329
2022-01-16,Electronics,223
2022-01-16,Furniture,174
2022-01-16,Furniture,180
2022-01-16,Groceries,127
2022-01-16,Electronics,195
2022-01-16,Toys,64
2022-01-16,Groceries,23
2022-01-16,Electronics,15
2022-01-16,Electronics,52
2022-01-16,Electronics,84
2022-01-16,Electronics,179
2022-01-16,Clothing,15
2022-01-16,Electronics,352
2022-01-16,Furniture,74
2022-01-16,Furniture,315
2022-01-16,Furniture,163
2022-01-16,Groceries,79
2022-01-16,Furniture,170
2022-01-16,Electronics,56
2022-01-16,Furniture,198
2022-01-16,Toys,295
2022-01-16,Clothing,150
2022-01-16,Furniture,214
2022-01-16,Toys,62
2022-01-16,Furniture,124
2022-01-16,Groceries,170
2022-01-16,Groceries,246
2022-01-16,Electronics,26
2022-01-16,Clothing,267
2022-01-16,Furniture,142
2022-01-16,Clothing,40
2022-01-16,Groceries,335
2022-01-16,Electronics,29
2022-01-16,Electronics,53
2022-01-16,Clothing,71
2022-01-16,Toys,168
2022-01-16,Electronics,115
2022-01-16,Electronics,61
2022-01-16,Toys,100
2022-01-16,Groceries,49
2022-01-16,Clothing,357
2022-01-16,Toys,120
2022-01-16,Toys,374
2022-01-16,Furniture,279
2022-01-16,Electronics,2
2022-01-16,Furniture,176
2022-01-16,Electronics,26
2022-01-16,Furniture,289
2022-01-16,Groceries,88
2022-01-16,Groceries,284
2022-01-17,Groceries,28
2022-01-17,Toys,152
2022-01-17,Electronics,18
2022-01-17,Clothing,88
2022-01-17,Toys,68
2022-01-17,Electronics,195
2022-01-17,Groceries,69
2022-01-17,Toys,194
2022-01-17,Electronics,142
2022-01-17,Groceries,45
2022-01-17,Electronics,122
2022-01-17,Furniture,199
2022-01-17,Toys,99
2022-01-17,Furniture,19
2022-01-17,Groceries,25
2022-01-17,Groceries,294
2022-01-17,Electronics,151
2022-01-17,Clothing,23
2022-01-17,Toys,25
2022-01-17,Electronics,33
2022-01-17,Groceries,26
2022-01-17,Furniture,120
2022-01-17,Groceries,368
2022-01-17,Electronics,24
2022-01-17,Clothing,282
2022-01-17,Groceries,113
2022-01-17,Electronics,150
2022-01-17,Toys,95
2022-01-17,Furniture,14
2022-01-17,Clothing,25
2022-01-17,Electronics,130
2022-01-17,Groceries,179
2022-01-17,Furniture,7
2022-01-17,Clothing,251
2022-01-17,Clothing,27
2022-01-17,Clothing,118
2022-01-17,Furniture,138
2022-01-17,Furniture,168
2022-01-17,Toys,21
2022-01-17,Groceries,96
2022-01-17,Groceries,113
2022-01-17,Clothing,319
2022-01-17,Electronics,34
2022-01-17,Furniture,338
2022-01-17,Electronics,184
2022-01-17,Electronics,71
2022-01-17,Groceries,285
2022-01-17,Electronics,227
2022-01-17,Furniture,390
2022-01-17,Clothing,297
2022-01-17,Furniture,136
2022-01-17,Electronics,93
2022-01-17,Groceries,183
2022-01-17,Toys,122
2022-01-17,Clothing,174
2022-01-17,Clothing,406
2022-01-17,Groceries,147
2022-01-17,Toys,118
2022-01-17,Clothing,120
2022-01-17,Groceries,162
2022-01-17,Furniture,177
2022-01-17,Groceries,24
2022-01-17,Toys,72
2022-01-17,Electronics,136
2022-01-17,Electronics,8
2022-01-17,Groceries,302
2022-01-17,Toys,44
2022-01-17,Furniture,214
2022-01-17,Groceries,198
2022-01-17,Furniture,85
2022-01-17,Clothing,356
2022-01-17,Toys,73
2022-01-17,Toys,212
2022-01-17,Clothing,187
2022-01-17,Clothing,161
2022-01-17,Toys,161
2022-01-17,Electronics,68
2022-01-17,Electronics,61
2022-01-17,Clothing,141
2022-01-17,Groceries,137
2022-01-17,Furniture,55
2022-01-17,Clothing,181
2022-01-17,Toys,306
2022-01-17,Groceries,154
2022-01-17,Clothing,160
2022-01-17,Electronics,123
2022-01-17,Furniture,14
2022-01-17,Groceries,87
2022-01-17,Clothing,122
2022-01-17,Groceries,73
2022-01-17,Furniture,9
2022-01-17,Furniture,28
2022-01-17,Groceries,36
2022-01-17,Electronics,89
2022-01-17,Toys,146
2022-01-17,Toys,33
2022-01-17,Electronics,233
2022-01-17,Groceries,173
2022-01-17,Furniture,25
2022-01-17,Electronics,15
2022-01-18,Clothing,238
2022-01-18,Electronics,101
2022-01-18,Electronics,145
2022-01-18,Electronics,123
2022-01-18,Furniture,93
2022-01-18,Toys,70
2022-01-18,Clothing,6
2022-01-18,Groceries,248
2022-01-18,Toys,59
2022-01-18,Groceries,279
2022-01-18,Toys,48
2022-01-18,Clothing,149
2022-01-18,Furniture,22
2022-01-18,Toys,25
2022-01-18,Toys,266
2022-01-18,Furniture,35
2022-01-18,Groceries,168
2022-01-18,Clothing,34
2022-01-18,Furniture,206
2022-01-18,Groceries,49
2022-01-18,Furniture,164
2022-01-18,Furniture,95
2022-01-18,Clothing,94
2022-01-18,Clothing,59
2022-01-18,Groceries,218
2022-01-18,Groceries,336
2022-01-18,Groceries,1
2022-01-18,Furniture,456
2022-01-18,Groceries,70
2022-01-18,Clothing,404
2022-01-18,Furniture,160
2022-01-18,Electronics,119
2022-01-18,Furniture,246
2022-01-18,Furniture,46
2022-01-18,Toys,72
2022-01-18,Clothing,383
2022-01-18,Clothing,251
2022-01-18,Furniture,31
2022-01-18,Electronics,268
2022-01-18,Groceries,221
2022-01-18,Groceries,35
2022-01-18,Groceries,82
2022-01-18,Toys,352
2022-01-18,Toys,46
2022-01-18,Furniture,190
2022-01-18,Furniture,257
2022-01-18,Clothing,115
2022-01-18,Furniture,106
2022-01-18,Electronics,151
2022-01-18,Groceries,38
2022-01-18,Clothing,163
2022-01-18,Furniture,368
2022-01-18,Electronics,329
2022-01-18,Clothing,62
2022-01-18,Electronics,200
2022-01-18,Groceries,56
2022-01-18,Electronics,67
2022-01-18,Clothing,98
2022-01-18,Furniture,160
2022-01-18,Clothing,121
2022-01-18,Groceries,375
2022-01-18,Groceries,57
2022-01-18,Electronics,56
2022-01-18,Furniture,37
2022-01-18,Toys,2
2022-01-18,Groceries,178
2022-01-18,Groceries,24
2022-01-18,Clothing,126
2022-01-18,Clothing,55
2022-01-18,Toys,76
2022-01-18,Electronics,109
2022-01-18,Furniture,107
2022-01-18,Groceries,20
2022-01-18,Groceries,180
2022-01-18,Furniture,14
2022-01-18,Toys,209
2022-01-18,Toys,194
2022-01-18,Electronics,208
2022-01-18,Electronics,173
2022-01-18,Toys,20
2022-01-18,Electronics,69
2022-01-18,Clothing,40
2022-01-18,Groceries,74
2022-01-18,Groceries,30
2022-01-18,Furniture,327
2022-01-18,Toys,69
2022-01-18,Toys,211
2022-01-18,Electronics,420
2022-01-18,Electronics,118
2022-01-18,Toys,113
2022-01-18,Groceries,204
2022-01-18,Clothing,78
2022-01-18,Groceries,17
2022-01-18,Toys,23
2022-01-18,Electronics,102
2022-01-18,Furniture,256
2022-01-18,Furniture,237
2022-01-18,Groceries,160
2022-01-18,Furniture,84
2022-01-18,Furniture,173
2022-01-19,Clothing,24
2022-01-19,Electronics,116
2022-01-19,Electronics,12
2022-01-19,Electronics,189
2022-01-19,Groceries,47
2022-01-19,Toys,132
2022-01-19,Groceries,152
2022-01-19,Groceries,211
2022-01-19,Groceries,362
2022-01-19,Toys,82
2022-01-19,Clothing,135
2022-01-19,Electronics,149
2022-01-19,Electronics,160
2022-01-19,Electronics,88
2022-01-19,Furniture,226
2022-01-19,Clothing,0
2022-01-19,Groceries,246
2022-01-19,Furniture,441
2022-01-19,Electronics,100
2022-01-19,Clothing,61
2022-01-19,Groceries,89
2022-01-19,Toys,414
2022-01-19,Electronics,119
2022-01-19,Toys,160
2022-01-19,Groceries,328
2022-01-19,Furniture,97
2022-01-19,Electronics,136
2022-01-19,Clothing,64
2022-01-19,Groceries,328
2022-01-19,Clothing,61
2022-01-19,Groceries,138
2022-01-19,Clothing,155
2022-01-19,Electronics,56
2022-01-19,Toys,180
2022-01-19,Electronics,157
2022-01-19,Electronics,209
2022-01-19,Electronics,28
2022-01-19,Clothing,388
2022-01-19,Toys,126
2022-01-19,Electronics,62
2022-01-19,Electronics,207
2022-01-19,Groceries,368
2022-01-19,Toys,40
2022-01-19,Toys,76
2022-01-19,Toys,86
2022-01-19,Clothing,68
2022-01-19,Electronics,103
2022-01-19,Furniture,307
2022-01-19,Furniture,67
2022-01-19,Furniture,89
2022-01-19,Clothing,164
2022-01-19,Furniture,19
2022-01-19,Electronics,140
2022-01-19,Groceries,295
2022-01-19,Clothing,49
2022-01-19,Electronics,37
2022-01-19,Toys,446
2022-01-19,Electronics,28
2022-01-19,Groceries,206
2022-01-19,Furniture,5
2022-01-19,Groceries,112
2022-01-19,Furniture,50
2022-01-19,Groceries,92
2022-01-19,Furniture,112
2022-01-19,Clothing,6
2022-01-19,Clothing,155
2022-01-19,Electronics,89
2022-01-19,Furniture,191
2022-01-19,Groceries,5
2022-01-19,Clothing,76
2022-01-19,Electronics,34
2022-01-19,Electronics,190
2022-01-19,Electronics,87
2022-01-19,Groceries,140
2022-01-19,Furniture,154
2022-01-19,Clothing,116
2022-01-19,Furniture,41
2022-01-19,Groceries,33
2022-01-19,Groceries,75
2022-01-19,Furniture,186
2022-01-19,Furniture,335
2022-01-19,Electronics,251
2022-01-19,Electronics,2
2022-01-19,Groceries,49
2022-01-19,Groceries,67
2022-01-19,Groceries,51
2022-01-19,Electronics,43
2022-01-19,Clothing,115
2022-01-19,Toys,170
2022-01-19,Clothing,9
2022-01-19,Electronics,97
2022-01-19,Electronics,392
2022-01-19,Groceries,370
2022-01-19,Groceries,57
2022-01-19,Toys,90
2022-01-19,Electronics,165
2022-01-19,Toys,289
2022-01-19,Clothing,134
2022-01-19,Toys,269
2022-01-19,Groceries,120
